,ID,Year_Birth,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Total_Spent,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
589,4179,1959,54,Undergraduates,Partnered,24221.0,0,0,2013-08-20,94,55,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0
590,3710,1984,28,Doctorates,Single,39684.0,1,0,2012-10-12,41,81,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1
591,7627,1975,37,Masters,Partnered,92163.0,0,0,2012-12-12,25,2086,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,1
592,4501,1965,48,Masters,Single,69882.0,0,0,2013-11-10,94,1478,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0
593,6424,1977,37,Undergraduates,Partnered,33178.0,1,0,2014-01-30,9,49,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0
594,3075,1972,41,Doctorates,Partnered,59973.0,0,0,2013-09-11,47,382,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,0
595,4992,1975,38,Masters,Partnered,17459.0,1,0,2013-09-19,12,69,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1
596,5252,1969,43,Undergraduates,Single,23910.0,1,0,2012-10-26,80,67,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0
597,7444,1969,44,Masters,Partnered,42169.0,1,1,2013-10-19,20,30,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,0
598,6919,1978,35,Masters,Partnered,26224.0,1,0,2013-06-04,39,63,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0
599,3537,1981,31,Undergraduates,Partnered,31089.0,1,0,2012-08-17,57,79,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0
600,10277,1961,52,Undergraduates,Single,30081.0,0,1,2013-02-21,27,42,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0
601,2453,1960,52,Undergraduates,Partnered,62807.0,0,1,2012-08-31,83,819,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0
602,7972,1955,58,Undergraduates,Single,72906.0,0,0,2013-09-17,79,1151,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0
603,895,1948,64,Doctorates,Partnered,61467.0,0,2,2012-12-09,69,594,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0
604,1177,1966,47,Masters,Partnered,49618.0,1,1,2013-01-26,77,129,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0
605,7141,1986,27,Masters,Single,21888.0,1,0,2012-12-29,15,213,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1
606,7232,1973,41,Undergraduates,Single,42429.0,0,1,2014-02-11,99,67,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0
607,8477,1956,57,Undergraduates,Single,26150.0,2,1,2013-03-11,61,28,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0
608,2457,1975,37,Primary/Secondary,Partnered,30801.0,0,1,2012-10-26,23,45,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0
609,988,1965,49,Undergraduates,Partnered,81168.0,0,0,2014-05-07,84,1193,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0
610,7930,1969,44,Masters,Single,26877.0,0,0,2013-08-19,74,268,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0
611,4587,1944,69,Masters,Single,45006.0,0,0,2013-07-18,90,266,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0
612,6682,1973,39,Primary/Secondary,Partnered,18978.0,1,0,2012-12-11,41,37,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0
613,6222,1967,46,Undergraduates,Partnered,22574.0,2,1,2013-10-28,28,37,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0
614,10299,1969,43,Doctorates,Single,48240.0,0,0,2012-11-09,73,882,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,1
615,3083,1974,39,Undergraduates,Partnered,45837.0,1,1,2013-07-26,88,373,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0
616,8953,1965,48,Masters,Single,35791.0,2,1,2013-05-06,94,35,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0
617,1503,1976,37,Doctorates,Partnered,162397.0,1,1,2013-06-03,31,107,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0
618,8650,1978,35,Undergraduates,Single,54162.0,1,1,2013-03-18,31,42,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0
619,10862,1960,52,Masters,Partnered,30522.0,0,1,2012-08-17,6,326,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0
620,2782,1961,52,Doctorates,Partnered,54456.0,0,1,2013-07-11,23,404,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0
621,6941,1971,42,Undergraduates,Single,31632.0,0,0,2013-07-14,92,95,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0
622,10972,1949,65,Undergraduates,Single,72298.0,0,0,2014-03-10,52,939,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0
623,10708,1978,36,Masters,Single,36975.0,1,0,2013-12-28,50,33,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0
624,6583,1955,58,Masters,Partnered,72635.0,0,0,2013-06-03,54,981,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0
625,3641,1976,37,Undergraduates,Partnered,13624.0,1,0,2013-01-20,93,36,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0
626,10156,1975,38,Undergraduates,Single,84196.0,0,1,2013-06-03,56,1237,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0
627,4299,1960,52,Undergraduates,Partnered,70971.0,0,1,2012-09-21,28,1825,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,1
628,3469,1977,35,Doctorates,Single,34487.0,1,1,2012-09-06,94,103,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0
629,5063,1977,35,Undergraduates,Single,28769.0,1,0,2012-12-18,76,191,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0
630,10727,1970,43,Doctorates,Partnered,69084.0,1,0,2013-11-19,43,1586,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0
631,9624,1958,56,Doctorates,Partnered,65488.0,0,0,2014-06-13,46,963,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0
632,5156,1970,44,Masters,Partnered,62466.0,0,1,2014-01-15,13,889,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0
633,4376,1960,54,Masters,Single,32218.0,0,0,2014-02-15,27,93,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,1
634,8923,1973,40,Undergraduates,Single,83917.0,0,0,2013-04-18,12,1587,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,1
635,8461,1962,52,Undergraduates,Single,46102.0,2,1,2014-03-10,3,16,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
636,6945,1952,61,Undergraduates,Single,84574.0,0,0,2013-06-04,72,1375,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0
637,944,1962,51,Undergraduates,Partnered,56181.0,0,1,2013-01-08,6,393,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0
638,1907,1950,62,Masters,Single,63120.0,0,1,2012-09-28,53,1477,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1
639,701,1971,42,Undergraduates,Partnered,73691.0,0,1,2013-11-06,58,1179,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0
640,3856,1960,52,Undergraduates,Partnered,63381.0,0,1,2012-10-05,78,1005,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0
641,4149,1948,66,Doctorates,Partnered,76140.0,0,0,2014-05-13,57,1348,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0
642,2131,1959,54,Doctorates,Single,62859.0,0,1,2012-12-30,37,1307,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0
643,2942,1964,49,Undergraduates,Single,45906.0,0,1,2013-05-07,20,486,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0
644,1173,1947,66,Masters,Partnered,77632.0,0,0,2013-03-10,73,2252,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1
645,4381,1971,42,Doctorates,Partnered,46463.0,1,1,2013-08-18,56,235,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0
646,4611,1970,43,Undergraduates,Partnered,105471.0,0,0,2013-01-21,36,1724,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,1
647,3376,1970,43,Masters,Single,55282.0,1,0,2013-12-13,9,235,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0
648,4679,1977,37,Masters,Partnered,78710.0,0,1,2014-05-23,42,1092,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0
649,10928,1958,55,Undergraduates,Partnered,66886.0,0,1,2013-09-16,28,599,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0
650,4248,1960,54,Masters,Single,98777.0,0,0,2014-02-17,23,2008,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0
651,6728,1985,27,Undergraduates,Partnered,29103.0,1,0,2012-08-27,38,48,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0
652,6661,1974,38,Undergraduates,Partnered,67445.0,0,1,2012-08-12,63,1174,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0
653,4725,1950,64,Doctorates,Partnered,50616.0,0,1,2014-04-13,71,67,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0
654,3277,1955,57,Undergraduates,Single,49431.0,0,1,2012-08-03,9,365,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0
655,5555,1975,39,Undergraduates,Single,153924.0,0,0,2014-02-07,81,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
656,2564,1953,61,Undergraduates,Partnered,61278.0,0,1,2014-01-04,87,165,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0
657,946,1958,54,Masters,Partnered,26490.0,0,0,2012-09-22,92,210,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0
658,3867,1947,66,Doctorates,Partnered,73059.0,0,1,2013-08-31,36,1095,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0
659,6940,1966,47,Doctorates,Single,46734.0,1,2,2013-10-21,86,223,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0
660,55,1963,49,Undergraduates,Partnered,56253.0,0,1,2012-12-07,83,597,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0
661,7093,1985,28,Undergraduates,Partnered,19986.0,1,0,2013-11-14,74,22,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0
662,5084,1975,39,Undergraduates,Single,58330.0,0,1,2013-12-25,87,1064,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0
663,1777,1980,32,Primary/Secondary,Partnered,25965.0,0,0,2012-09-07,29,74,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0
664,8162,1956,57,Masters,Partnered,14661.0,0,0,2013-01-01,88,26,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0
665,10826,1959,54,Undergraduates,Partnered,18690.0,0,0,2012-12-28,77,60,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0
666,8754,1974,39,Doctorates,Partnered,45068.0,0,1,2013-05-16,25,20,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0
667,1987,1987,26,Primary/Secondary,Single,21063.0,1,0,2013-09-25,34,59,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0
668,11007,1968,45,Doctorates,Partnered,29187.0,1,0,2013-05-09,43,34,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0
669,7426,1971,42,Masters,Partnered,54690.0,1,1,2013-11-07,76,198,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0
670,9153,1964,49,Doctorates,Partnered,59304.0,0,1,2013-07-29,81,1048,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0
671,10379,1962,51,Masters,Single,59247.0,0,2,2013-11-08,87,574,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0
672,9204,1970,42,Undergraduates,Single,66731.0,0,1,2012-09-12,33,1029,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0
673,3197,1980,33,Undergraduates,Partnered,77353.0,0,1,2013-12-16,38,670,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0
674,2920,1975,37,Doctorates,Single,52614.0,0,1,2012-12-01,63,990,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0
675,6961,1974,40,Undergraduates,Partnered,26751.0,2,0,2014-05-22,26,11,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0
676,4673,1963,49,Doctorates,Partnered,81300.0,0,1,2012-10-30,17,1241,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1
677,9937,1979,35,Undergraduates,Single,70337.0,0,0,2014-01-02,75,576,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0
678,8779,1985,28,Masters,Partnered,36145.0,1,0,2013-06-16,13,172,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1
679,9596,1980,34,Doctorates,Single,65295.0,0,0,2013-12-23,19,664,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0
680,2891,1963,50,Undergraduates,Single,68118.0,0,1,2013-10-18,51,928,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0
681,4910,1967,45,Undergraduates,Single,68743.0,0,0,2012-08-30,81,2074,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0
682,75,1982,31,Masters,Partnered,41039.0,0,0,2013-07-25,32,467,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0
683,10120,1955,58,Undergraduates,Partnered,38946.0,0,1,2013-10-24,84,257,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0
684,6327,1967,46,Undergraduates,Partnered,65777.0,0,0,2013-12-19,87,1146,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0
685,10142,1976,37,Doctorates,Single,66476.0,0,1,2013-03-07,99,689,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0
686,9826,1972,40,Doctorates,Single,86857.0,0,0,2012-09-12,96,2114,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1
687,1501,1982,30,Doctorates,Partnered,160803.0,0,0,2012-08-04,21,1717,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,0
688,10767,1989,25,Doctorates,Partnered,77845.0,0,0,2014-05-16,40,1346,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0
689,7279,1969,44,Doctorates,Partnered,69476.0,0,0,2013-09-30,3,1044,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0
690,7230,1960,52,Doctorates,Single,50611.0,0,1,2012-10-04,98,493,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1
691,143,1970,43,Undergraduates,Single,61209.0,0,0,2013-08-25,73,957,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0
692,450,1958,55,Masters,Partnered,42315.0,0,1,2013-07-12,90,270,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0
693,9316,1952,61,Primary/Secondary,Partnered,13084.0,0,0,2013-11-02,29,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0
694,6379,1949,64,Masters,Single,47570.0,1,1,2013-05-29,3,121,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1
695,9239,1961,52,Masters,Partnered,61923.0,0,2,2013-07-26,94,126,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0
696,8315,1995,19,Undergraduates,Single,34824.0,0,0,2014-03-26,65,23,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0
697,2868,1949,64,Doctorates,Single,26518.0,1,1,2013-04-08,33,57,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1
698,10888,1961,52,Undergraduates,Single,45938.0,0,0,2013-11-03,46,636,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0
699,1277,1960,54,Undergraduates,Partnered,78468.0,0,0,2014-04-09,29,1004,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0
700,9977,1973,40,Undergraduates,Single,78901.0,0,1,2013-09-17,99,734,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0
701,10196,1978,36,Undergraduates,Partnered,71427.0,2,0,2014-03-12,26,614,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0
702,6384,1978,36,Undergraduates,Single,71022.0,0,1,2014-02-11,30,1453,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0
703,8029,1988,26,Masters,Single,90247.0,0,0,2014-04-29,27,1621,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1
704,968,1968,46,Masters,Single,41335.0,1,0,2013-12-26,24,187,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0
705,6988,1986,27,Undergraduates,Partnered,71952.0,1,0,2013-01-10,93,1443,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0
706,4472,1970,44,Doctorates,Single,35682.0,1,0,2014-06-27,34,57,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0
707,6991,1951,62,Undergraduates,Single,43185.0,0,1,2013-04-10,88,637,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0
708,3336,1948,65,Doctorates,Partnered,66375.0,0,1,2013-11-21,96,948,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0
709,4301,1971,42,Masters,Partnered,35178.0,1,0,2013-01-10,10,59,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1
710,1940,1986,27,Undergraduates,Partnered,25252.0,1,0,2013-07-12,26,18,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0
711,1272,1965,47,Masters,Single,55250.0,0,1,2012-10-21,49,903,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0
712,1388,1975,38,Undergraduates,Single,33249.0,1,0,2013-02-20,11,112,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0
713,1044,1953,60,Undergraduates,Partnered,58398.0,0,0,2013-05-14,44,596,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0
714,6969,1982,31,Undergraduates,Partnered,50272.0,1,0,2013-08-07,75,233,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0
715,10479,1975,37,Doctorates,Partnered,76618.0,0,0,2012-12-07,64,1511,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0
716,3619,1960,52,Masters,Single,87305.0,0,0,2012-09-23,19,1152,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1
717,1715,1978,35,Undergraduates,Partnered,25851.0,1,0,2013-02-11,45,48,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0
718,10159,1970,43,Undergraduates,Single,58710.0,0,1,2013-03-31,77,1185,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0
719,1463,1958,56,Undergraduates,Single,45160.0,1,1,2014-03-29,9,21,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0
720,5114,1965,47,Masters,Partnered,74806.0,0,1,2012-12-19,1,965,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0
721,4990,1954,59,Undergraduates,Partnered,59111.0,0,0,2013-05-02,90,869,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0
722,4329,1984,30,Doctorates,Partnered,18988.0,1,0,2014-05-23,43,16,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0
723,10936,1965,48,Undergraduates,Partnered,72190.0,0,0,2013-02-13,79,1947,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0
724,4692,1976,36,Undergraduates,Partnered,7500.0,1,0,2012-08-01,19,71,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1
725,7212,1966,48,Undergraduates,Partnered,44794.0,0,1,2014-06-08,99,65,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0
726,6086,1955,58,Undergraduates,Partnered,80395.0,0,0,2013-11-23,62,1380,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0
727,437,1976,38,Masters,Single,75012.0,0,0,2014-01-25,41,1027,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0
728,11171,1965,48,Masters,Partnered,56962.0,2,1,2013-10-11,60,411,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0
729,11101,1991,22,Undergraduates,Partnered,89891.0,0,0,2013-04-15,17,836,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0
730,5329,1949,64,Doctorates,Single,35946.0,1,1,2013-09-27,24,11,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0
731,610,1953,59,Doctorates,Partnered,53593.0,1,1,2012-08-07,60,480,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0
732,9384,1978,35,Undergraduates,Partnered,66373.0,1,1,2013-06-12,57,606,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0
733,5956,1948,65,Doctorates,Single,45072.0,1,2,2013-10-16,74,284,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0
734,10430,1973,40,Undergraduates,Single,89694.0,1,1,2013-10-09,22,1472,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0
735,7875,1949,65,Undergraduates,Partnered,72025.0,0,0,2014-04-29,46,1677,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1
736,7072,1973,40,Undergraduates,Partnered,67432.0,0,1,2013-03-29,69,1335,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0
737,6255,1952,62,Masters,Partnered,70545.0,0,1,2014-06-03,29,334,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0
738,6516,1989,24,Primary/Secondary,Partnered,17487.0,1,0,2013-03-18,37,18,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0
739,5564,1969,43,Undergraduates,Partnered,62882.0,0,1,2012-08-09,26,1338,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0
740,5682,1953,60,Doctorates,Single,64108.0,0,1,2013-03-23,8,1099,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0
741,7458,1956,57,Masters,Partnered,34941.0,1,1,2013-03-06,26,97,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0
742,5237,1950,64,Doctorates,Single,48767.0,1,2,2014-01-01,79,63,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0
743,7761,1978,35,Masters,Partnered,38702.0,1,0,2013-08-01,71,109,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0
744,5278,1964,50,Undergraduates,Partnered,82224.0,0,0,2014-01-25,83,902,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0
745,3560,1952,61,Undergraduates,Partnered,83844.0,0,0,2013-05-12,57,1574,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0
746,7235,1975,38,Masters,Partnered,17003.0,1,0,2013-12-09,37,38,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0
747,10548,1995,19,Undergraduates,Single,71163.0,0,0,2014-03-09,30,960,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0
748,2281,1970,43,Undergraduates,Single,33697.0,1,0,2013-09-15,34,28,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0
749,4073,1954,60,Masters,Partnered,63564.0,0,0,2014-01-29,0,1215,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1
750,6974,1972,42,Doctorates,Partnered,83443.0,0,0,2013-12-31,89,1497,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0
751,7938,1958,55,Doctorates,Partnered,51518.0,0,1,2013-10-03,92,449,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0
752,7094,1975,39,Undergraduates,Single,58330.0,0,1,2013-12-25,87,1064,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0
753,3667,1969,44,Undergraduates,Partnered,80952.0,0,0,2013-02-28,20,1757,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1
754,7723,1979,35,Undergraduates,Partnered,75507.0,0,0,2014-05-02,56,1440,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0
755,3870,1978,35,Masters,Partnered,63855.0,0,0,2013-02-09,28,1006,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0
756,4012,1972,40,Doctorates,Partnered,62220.0,0,1,2012-08-11,55,1226,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1
757,5909,1964,49,Undergraduates,Partnered,58512.0,0,1,2013-09-19,25,1171,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0
758,10470,1979,34,Masters,Partnered,40662.0,1,0,2013-03-15,0,92,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0
759,6488,1959,55,Doctorates,Partnered,38829.0,0,1,2014-04-06,86,99,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0
760,10270,1981,32,Masters,Partnered,35523.0,1,0,2013-10-03,8,66,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0
761,6887,1967,47,Undergraduates,Single,79146.0,1,1,2014-04-24,33,564,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0
762,6406,1988,25,Masters,Partnered,78285.0,0,0,2013-10-28,13,1427,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0
763,7573,1978,35,Doctorates,Single,31626.0,1,0,2013-05-10,12,86,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1
764,4508,1952,62,Undergraduates,Single,75127.0,0,0,2014-05-22,92,833,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0
765,221,1955,58,Undergraduates,Partnered,48726.0,0,1,2013-04-27,90,242,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0
766,5331,1977,35,Undergraduates,Partnered,74985.0,0,0,2012-09-11,8,1869,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0
767,1911,1987,25,Undergraduates,Partnered,67430.0,0,0,2012-09-05,6,1364,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0
768,20,1965,48,Masters,Partnered,46891.0,0,1,2013-09-01,91,183,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0
